save_dir: checkpoints/ardae/poisson
device: cuda
data: datasets/processed/bsd400_patches_8x8.npy
raw_data_shape: (204800, 64)
epoch 0143/1000 train_loss=0.004423 val_loss=0.004467 best_val=0.004165@0100 train_nmse=0.061948 val_nmse=0.063325 train_cos=0.987028 val_cos=0.981286
epoch 0144/1000 train_loss=0.004426 val_loss=0.004060 best_val=0.004060@0144 train_nmse=0.061358 val_nmse=0.059392 train_cos=0.986281 val_cos=0.991983
epoch 0145/1000 train_loss=0.004329 val_loss=0.004360 best_val=0.004060@0144 train_nmse=0.060878 val_nmse=0.060657 train_cos=0.985339 val_cos=0.987744
epoch 0146/1000 train_loss=0.004335 val_loss=0.004112 best_val=0.004060@0144 train_nmse=0.061228 val_nmse=0.059750 train_cos=0.987658 val_cos=0.991460
epoch 0147/1000 train_loss=0.004384 val_loss=0.004189 best_val=0.004060@0144 train_nmse=0.061803 val_nmse=0.058751 train_cos=0.987039 val_cos=0.992689
epoch 0148/1000 train_loss=0.004382 val_loss=0.004478 best_val=0.004060@0144 train_nmse=0.061315 val_nmse=0.062714 train_cos=0.989458 val_cos=0.992651
epoch 0149/1000 train_loss=0.004374 val_loss=0.004373 best_val=0.004060@0144 train_nmse=0.061156 val_nmse=0.061268 train_cos=0.987422 val_cos=0.989933
epoch 0150/1000 train_loss=0.004311 val_loss=0.004091 best_val=0.004060@0144 train_nmse=0.060679 val_nmse=0.059098 train_cos=0.988062 val_cos=0.989394
epoch 0151/1000 train_loss=0.004343 val_loss=0.004419 best_val=0.004060@0144 train_nmse=0.061160 val_nmse=0.061664 train_cos=0.986845 val_cos=0.987817
epoch 0152/1000 train_loss=0.004387 val_loss=0.004224 best_val=0.004060@0144 train_nmse=0.061552 val_nmse=0.060679 train_cos=0.989190 val_cos=0.991441
epoch 0153/1000 train_loss=0.004278 val_loss=0.004358 best_val=0.004060@0144 train_nmse=0.060440 val_nmse=0.061377 train_cos=0.988552 val_cos=0.977224
epoch 0154/1000 train_loss=0.004299 val_loss=0.004290 best_val=0.004060@0144 train_nmse=0.060861 val_nmse=0.060360 train_cos=0.988903 val_cos=0.973564
epoch 0155/1000 train_loss=0.004449 val_loss=0.004277 best_val=0.004060@0144 train_nmse=0.062264 val_nmse=0.059724 train_cos=0.986078 val_cos=0.993079
epoch 0156/1000 train_loss=0.004353 val_loss=0.004622 best_val=0.004060@0144 train_nmse=0.061149 val_nmse=0.063967 train_cos=0.983608 val_cos=0.989406
epoch 0157/1000 train_loss=0.004343 val_loss=0.004372 best_val=0.004060@0144 train_nmse=0.060876 val_nmse=0.061360 train_cos=0.988828 val_cos=0.989373
epoch 0158/1000 train_loss=0.004348 val_loss=0.004286 best_val=0.004060@0144 train_nmse=0.061117 val_nmse=0.061290 train_cos=0.985675 val_cos=0.975248
epoch 0159/1000 train_loss=0.004322 val_loss=0.004709 best_val=0.004060@0144 train_nmse=0.060832 val_nmse=0.063081 train_cos=0.984094 val_cos=0.990083
epoch 0160/1000 train_loss=0.004411 val_loss=0.004462 best_val=0.004060@0144 train_nmse=0.061770 val_nmse=0.063032 train_cos=0.987797 val_cos=0.989936
